star_id,objID,specObjID,object_dir,spectrum_path,spectrum_metadata_path,target_path,spectral_subclass_raw,spectral_parent_label,spectral_leaf_label,input_pixels,valid_pixels,nan_fraction,coverage_fraction,wavelength_min,wavelength_max,split
STAR_006712,1237648702983897498,4525086923333851136,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006712,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4525086923333851136.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4525086923333851136.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006712\Target\target.json,K3V (32147),K,K3,4610,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_001394,1237646382079541699,1417623205731919872,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001394,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1417623205731919872.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1417623205731919872.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001394\Target\target.json,A0,A,A0,3846,3838,0.0,0.9993051046378852,3801.8932953144076,9198.140860358988,train
STAR_009717,1237646646223765916,897365903220434944,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009717,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897365903220434944.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897365903220434944.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009717\Target\target.json,F5,F,F5,3842,3837,0.0,0.9991427512680918,3802.7700035112916,9198.140860358988,train
STAR_000093,1237645942904586466,1195813772023851008,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000093,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1195813772023851008.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1195813772023851008.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000093\Target\target.json,F9,F,F9,3844,3836,0.0,0.9989807471492215,3803.644825753192,9198.140860358988,train
STAR_000795,1237646586640531757,1405144599327959040,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000795,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1405144599327959040.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1405144599327959040.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000795\Target\target.json,M1,M,M1,3830,3830,0.0,0.9975472082938266,3807.1503077902407,9193.905232576904,test
STAR_004529,1237648703503466655,364806441174853632,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004529,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\364806441174853632.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\364806441174853632.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004529\Target\target.json,M3,M,M3,3837,3836,0.0,0.9989807471492215,3803.644825753192,9198.140860358988,train
STAR_002216,1237648703504384087,2891367380418586624,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002216,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2891367380418586624.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2891367380418586624.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002216\Target\target.json,B6,B,B6,3825,3825,0.0,0.9955883161715137,3807.1503077902407,9183.327215116415,train
STAR_000622,1237646587712831555,1404088488210491392,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000622,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1404088488210491392.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1404088488210491392.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000622\Target\target.json,F9,F,F9,3829,3822,0.0,0.99670644473139,3815.9260588094817,9198.140860358988,validation
STAR_003816,1237648704049578281,335523977474631680,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003816,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\335523977474631680.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\335523977474631680.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003816\Target\target.json,A0,A,A0,3832,3824,0.0,0.9970318495076147,3814.168873017869,9198.140860358988,train
STAR_009891,1237646587169276299,897468982435538944,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009891,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897468982435538944.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897468982435538944.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009891\Target\target.json,F5,F,F5,3846,3838,0.0,0.9993051046378852,3801.8932953144076,9198.140860358988,validation
STAR_005327,1237648675066413896,386272481998039040,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005327,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\386272481998039040.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\386272481998039040.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005327\Target\target.json,L5.5,L,L5.5,3824,3791,0.0,0.9916440437918188,3843.2630238831666,9198.140860358988,test
STAR_005392,1237648702991696110,387334060491433984,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005392,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\387334060491433984.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\387334060491433984.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005392\Target\target.json,F9,F,F9,3847,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_005494,1237648675068576279,388594925400254464,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005494,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\388594925400254464.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\388594925400254464.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005494\Target\target.json,K1,K,K1,3837,3820,0.0,0.9963808900413392,3817.6840541357556,9198.140860358988,test
STAR_009780,1237646586632274168,897407409784383488,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009780,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897407409784383488.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897407409784383488.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009780\Target\target.json,K5,K,K5,3829,3829,0.0,0.9971546887634076,3807.1503077902407,9191.785627112642,train
STAR_002971,1237648704593395771,3275341588238198784,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002971,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3275341588238198784.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3275341588238198784.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002971\Target\target.json,F5,F,F5,3824,3814,0.0,0.9954033257974189,3822.962901052926,9198.140860358988,train
STAR_008639,1237646797058475545,8388096255755311104,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008639,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8388096255755311104.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8388096255755311104.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008639\Target\target.json,K5 (G_19-24),K,K5,4595,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_006533,1237648704599097369,4515101158512285696,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006533,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4515101158512285696.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4515101158512285696.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006533\Target\target.json,F8V (G_243-63),F,F8,4625,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_004933,1237648704584286329,3723470647200948224,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004933,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3723470647200948224.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3723470647200948224.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004933\Target\target.json,K1,K,K1,3837,3829,0.0,0.9978445123717098,3809.780493551755,9198.140860358988,train
STAR_000569,1237646586102481837,1404043957989566464,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000569,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1404043957989566464.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1404043957989566464.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000569\Target\target.json,M4,M,M4,3843,3833,0.0,0.9968860451265055,3800.142571433285,9183.327215116415,validation
STAR_008029,1237646707428426100,8171948210690217984,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008029,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8171948210690217984.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8171948210690217984.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008029\Target\target.json,K1III (18322),K,K1,3852,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_008274,1237646796522653276,8387960191191373824,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008274,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8387960191191373824.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8387960191191373824.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008274\Target\target.json,K5Ve (118100),K,K5,4622,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_009586,1237648705120370839,8394920099879081984,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009586,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8394920099879081984.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8394920099879081984.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009586\Target\target.json,F8V (G_243-63),F,F8,4593,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_000389,1237646586102218815,1402891425141516288,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000389,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1402891425141516288.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1402891425141516288.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000389\Target\target.json,K5,K,K5,3821,3821,0.0,0.9960845964150085,3815.048411935859,9193.905232576904,train
STAR_004835,1237648702973935624,3723378288224215040,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004835,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3723378288224215040.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3723378288224215040.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004835\Target\target.json,F5,F,F5,3831,3831,0.0,0.9974793451835968,3805.397163121219,9191.785627112642,train
STAR_001863,1237648703504908390,2880052580916946944,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001863,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2880052580916946944.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2880052580916946944.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001863\Target\target.json,G2,G,G2,3816,3806,0.0,0.9940981931880342,3830.010617143604,9198.140860358988,validation
STAR_001685,1237646587173667800,2310444522435274752,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001685,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2310444522435274752.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2310444522435274752.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001685\Target\target.json,K3,K,K3,3828,3820,0.0,0.9963808900413392,3817.6840541357556,9198.140860358988,train
STAR_000519,1237646586102678460,1404015370687244288,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000519,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1404015370687244288.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1404015370687244288.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000519\Target\target.json,M4,M,M4,3844,3839,0.0,0.9992366124000388,3800.142571433285,9196.020278393495,train
STAR_009126,1237646795989058131,8389206762784577536,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009126,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8389206762784577536.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8389206762784577536.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009126\Target\target.json,K0IV (191026),K,K0,4631,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_004234,1237648703521947963,349065838147430400,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004234,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\349065838147430400.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\349065838147430400.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004234\Target\target.json,A0,A,A0,3841,3839,0.0,0.9994670341559035,3801.0188759171087,9198.140860358988,train
STAR_002543,1237648702968889416,3259516041058871296,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002543,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3259516041058871296.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3259516041058871296.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002543\Target\target.json,F9,F,F9,3806,3806,0.0,0.9913552794054666,3819.442859369643,9172.761368159163,test
STAR_003915,1237648705124237390,337897547999766528,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003915,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\337897547999766528.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\337897547999766528.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003915\Target\target.json,F2,F,F2,3838,3830,0.0,0.9980067778197793,3808.9042601321803,9198.140860358988,train
STAR_004346,1237648704062882117,354702479021074432,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004346,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\354702479021074432.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\354702479021074432.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004346\Target\target.json,M0,M,M0,3844,3836,0.0,0.9980609229286428,3800.142571433285,9189.671555247956,train
STAR_008591,1237646795984798766,8388077564057638912,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008591,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8388077564057638912.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8388077564057638912.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008591\Target\target.json,K5Ve (118100),K,K5,4627,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_003945,1237648705125023883,339002282290997248,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003945,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\339002282290997248.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\339002282290997248.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003945\Target\target.json,A0,A,A0,3840,3822,0.0,0.99670644473139,3815.9260588094817,9198.140860358988,validation
STAR_000766,1237646585566856539,1405126182508193792,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000766,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1405126182508193792.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1405126182508193792.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000766\Target\target.json,M2,M,M2,3818,3815,0.0,0.9955665412716672,3822.081537491985,9198.140860358988,validation
STAR_002341,1237648705115193451,2891450118668576768,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002341,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2891450118668576768.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2891450118668576768.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002341\Target\target.json,F9,F,F9,3838,3830,0.0,0.9980067778197793,3808.9042601321803,9198.140860358988,test
STAR_003461,1237648704581402787,329987107332319232,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003461,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\329987107332319232.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\329987107332319232.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003461\Target\target.json,WD,WD,WD,3832,3807,0.0,0.9942613202736899,3829.129730881063,9198.140860358988,train
STAR_000089,1237648704062947445,1042707049277843456,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000089,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1042707049277843456.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1042707049277843456.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000089\Target\target.json,F5,F,F5,3849,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_004535,1237648704040534084,364809189953923072,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004535,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\364809189953923072.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\364809189953923072.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004535\Target\target.json,K3,K,K3,3839,3838,0.0,0.9993051046378852,3801.8932953144076,9198.140860358988,train
STAR_002770,1237648702972756030,3266293157280638976,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002770,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3266293157280638976.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3266293157280638976.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002770\Target\target.json,F9,F,F9,3822,3822,0.0,0.994871442263903,3808.9042601321803,9181.210048357256,train
STAR_002520,1237648703505825981,3259503671553058816,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002520,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3259503671553058816.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3259503671553058816.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002520\Target\target.json,F9,F,F9,3806,3806,0.0,0.9913552794054666,3819.442859369643,9172.761368159163,train
STAR_005251,1237648704064127147,385063568946522112,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005251,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\385063568946522112.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\385063568946522112.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005251\Target\target.json,A0,A,A0,3836,3829,0.0,0.9978445123717098,3809.780493551755,9198.140860358988,train
STAR_006612,1237648703522931940,4519454679500085248,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006612,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\4519454679500085248.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\4519454679500085248.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_006612\Target\target.json,F3/F5V (30743),F,F3,4634,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
STAR_009822,1237646647833854191,897434897575077888,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009822,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\897434897575077888.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\897434897575077888.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009822\Target\target.json,F5,F,F5,3824,3814,0.0,0.9954033257974189,3822.962901052926,9198.140860358988,validation
STAR_001577,1237645943978590317,1709237878774589440,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001577,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1709237878774589440.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1709237878774589440.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001577\Target\target.json,G0,G,G0,3850,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_004908,1237648702973673574,3723422543567233024,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004908,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3723422543567233024.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3723422543567233024.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_004908\Target\target.json,A0,A,A0,3814,3814,0.0,0.9933425920176203,3815.048411935859,9179.098408831009,train
STAR_008533,1237646795984996849,8388055848702990336,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008533,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8388055848702990336.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8388055848702990336.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008533\Target\target.json,K5 (G_19-24),K,K5,4628,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_003354,1237648703509626909,3294442028888254464,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003354,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3294442028888254464.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3294442028888254464.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003354\Target\target.json,K5,K,K5,3823,3823,0.0,0.9945758569004981,3806.272589737735,9176.982217000424,train
STAR_000765,1237646585566987801,1405125907630286848,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000765,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1405125907630286848.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1405125907630286848.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_000765\Target\target.json,M4,M,M4,3818,3815,0.0,0.9955665412716672,3822.081537491985,9198.140860358988,train
STAR_002681,1237648705116373006,3259617196128626688,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002681,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3259617196128626688.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3259617196128626688.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_002681\Target\target.json,M4,M,M4,3842,3835,0.0,0.9988183189833076,3804.5219378491265,9198.140860358988,test
STAR_009079,1237646795989451725,8389159483784583168,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009079,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8389159483784583168.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8389159483784583168.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009079\Target\target.json,K5Ve (118100),K,K5,4631,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_005816,1237648705141736046,409965863232366592,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005816,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\409965863232366592.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\409965863232366592.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_005816\Target\target.json,M5,M,M5,3840,3834,0.0,0.9986562402292165,3805.397163121219,9198.140860358988,train
STAR_001079,1237646586640861254,1406323550788282368,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001079,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1406323550788282368.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1406323550788282368.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001079\Target\target.json,M4,M,M4,3808,3808,0.0,0.9930512826705672,3822.962901052926,9185.439827473989,train
STAR_001085,1237646585567053304,1406326299567351808,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001085,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\1406326299567351808.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\1406326299567351808.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001085\Target\target.json,M5,M,M5,3806,3806,0.0,0.9927251276342414,3824.7241382490856,9185.439827473989,validation
STAR_001673,1237646587710800079,2310435451464345600,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001673,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\2310435451464345600.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\2310435451464345600.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_001673\Target\target.json,F5,F,F5,3818,3810,0.0,0.9947512544764514,3826.48408618615,9198.140860358988,train
STAR_003144,1237648703505563850,3287684429366978560,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003144,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\3287684429366978560.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\3287684429366978560.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003144\Target\target.json,F9,F,F9,3819,3819,0.0,0.9936976462454351,3808.9042601321803,9174.87154985753,train
STAR_003860,1237648704049578142,336707596977203200,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003860,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\336707596977203200.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\336707596977203200.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_003860\Target\target.json,A0,A,A0,3833,3833,0.0,0.9971149910290519,3801.0188759171087,9185.439827473989,train
STAR_008238,1237645943978655932,8254213396691703808,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008238,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8254213396691703808.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8254213396691703808.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_008238\Target\target.json,F8V (30562),F,F8,4596,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,train
STAR_009248,1237646797063259133,8389294173958985728,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009248,C:\Users\phvna\Faculdade\TCC\dataset\spectra\star\8389294173958985728.fits,C:\Users\phvna\Faculdade\TCC\dataset\metadata\spectra\star\8389294173958985728.json,C:\Users\phvna\Faculdade\TCC\dataset\star_objects\STAR_009248\Target\target.json,K5 (G_19-24),K,K5,4596,3840,0.0,0.999629312764019,3800.142571433285,9198.140860358988,test
